model,metric,time,mean,ci_low,ci_high
persistent 0.75,rog_w,118.0,488.8361199521423,487.53414560823285,490.1380942960518
persistent 0.75,rog_w,119.0,488.73278666776446,487.431052152334,490.0345211831949
persistent 0.75,rog_w,120.0,488.69862793389433,487.3938272448843,490.0034286229044
persistent 0.75,rog_w,121.0,488.7430248303344,487.42989385258556,490.0561558080832
persistent 0.75,rog_w,122.0,488.7179381201058,487.40547839639845,490.0303978438132
persistent 0.75,rog_w,123.0,488.67638541830553,487.35775682611586,489.9950140104952
persistent 0.75,rog_w,124.0,488.69952715006946,487.3833714919775,490.0156828081614
persistent 0.75,rog_w,125.0,488.7074589020313,487.38641045404535,490.02850735001726
persistent 0.75,rog_w,126.0,488.71538945070756,487.3923198170423,490.03845908437285
persistent 0.75,rog_w,127.0,488.71208730243256,487.3845567937631,490.039617811102
persistent 0.75,rog_w,128.0,488.76795859891945,487.44765430469835,490.08826289314055
persistent 0.75,rog_w,129.0,488.7166318028141,487.39174272050695,490.04152088512126
persistent 0.75,rog_w,130.0,488.7083595784127,487.3770212612875,490.03969789553787
persistent 0.75,rog_w,131.0,488.72312233910156,487.3952595055741,490.05098517262905
persistent 0.75,rog_w,132.0,488.67963490303845,487.35390442624214,490.00536537983476
persistent 0.75,rog_w,133.0,488.6632466543431,487.33080807417605,489.9956852345101
persistent 0.75,rog_w,134.0,488.6547294350879,487.3175964020526,489.99186246812326
persistent 0.75,rog_w,135.0,488.6209636392484,487.27544300078404,489.9664842777127
persistent 0.75,rog_w,136.0,488.6310988290087,487.2839990892847,489.9781985687327
persistent 0.75,rog_w,137.0,488.5785194930918,487.2297889776634,489.92725000852016
persistent 0.75,rog_w,138.0,488.5872169486562,487.2325670907719,489.9418668065405
persistent 0.75,rog_w,139.0,488.59636574240903,487.2418420165935,489.95088946822455
persistent 0.75,rog_w,140.0,488.60885037463134,487.25122917221614,489.96647157704655
persistent 0.75,rog_w,141.0,488.58394811393293,487.2306659283359,489.93723029953
persistent 0.75,rog_w,142.0,488.61314126603304,487.263520214283,489.9627623177831
persistent 0.75,rog_w,143.0,488.59249199235586,487.2473498704621,489.93763411424965
persistent 0.75,rog_w,144.0,488.54674532806143,487.19623508040354,489.8972555757193
persistent 0.75,rog_w,145.0,488.50304879752736,487.1476767965362,489.8584207985185
von_mises isotropic,rog_w,0.0,487.84814821181163,486.82762650928635,488.8686699143369
von_mises isotropic,rog_w,1.0,487.8673254700705,486.8441949270662,488.8904560130748
von_mises isotropic,rog_w,2.0,487.8359433072839,486.8106320012024,488.8612546133654
von_mises isotropic,rog_w,3.0,487.76408976610895,486.73014402263965,488.79803550957826
von_mises isotropic,rog_w,4.0,487.71308967090476,486.67415128754317,488.75202805426636
von_mises isotropic,rog_w,5.0,487.7006896104012,486.6582483447652,488.7431308760372
von_mises isotropic,rog_w,6.0,487.67850069416306,486.6487315019548,488.70826988637134
von_mises isotropic,rog_w,7.0,487.6985517494569,486.6656026899488,488.731500808965
von_mises isotropic,rog_w,8.0,487.6351087935449,486.5954251556062,488.6747924314835
von_mises isotropic,rog_w,9.0,487.65665744057,486.61253005243395,488.700784828706
von_mises isotropic,rog_w,10.0,487.6470927841742,486.60840272829154,488.6857828400569
von_mises isotropic,rog_w,11.0,487.6894712462591,486.6366365995472,488.74230589297093
von_mises isotropic,rog_w,12.0,487.70202970971883,486.64329033129286,488.7607690881448
von_mises isotropic,rog_w,13.0,487.7305384438285,486.6681994208092,488.7928774668478
von_mises isotropic,rog_w,14.0,487.67497130420315,486.60147883499343,488.7484637734129
von_mises isotropic,rog_w,15.0,487.6755789697706,486.6016768232065,488.74948111633466
von_mises isotropic,rog_w,16.0,487.6304699376794,486.5471720384364,488.7137678369224
von_mises isotropic,rog_w,17.0,487.68528057383975,486.59712762162553,488.77343352605396
von_mises isotropic,rog_w,18.0,487.67146048794297,486.576418128197,488.7665028476889
von_mises isotropic,rog_w,19.0,487.6343108838238,486.53726129089955,488.731360476748
von_mises isotropic,rog_w,20.0,487.6294271203693,486.5244068591422,488.73444738159645
von_mises isotropic,rog_w,21.0,487.6449661320337,486.5359650178361,488.7539672462313
von_mises isotropic,rog_w,22.0,487.6489156682357,486.5324422772308,488.7653890592406
von_mises isotropic,rog_w,23.0,487.6592874553039,486.54495923444443,488.7736156761634
von_mises isotropic,rog_w,24.0,487.66686257300427,486.55633607863376,488.77738906737477
von_mises isotropic,rog_w,25.0,487.65604190281624,486.5369456886127,488.77513811701976
von_mises isotropic,rog_w,26.0,487.6117400507073,486.48602650049287,488.7374536009217
von_mises isotropic,rog_w,27.0,487.6080010570841,486.483847633055,488.7321544811132
von_mises isotropic,rog_w,28.0,487.59307356666665,486.472713538474,488.7134335948593
von_mises isotropic,rog_w,29.0,487.61115793958294,486.48632158575793,488.73599429340794
von_mises isotropic,rog_w,30.0,487.6416336815374,486.5214823018062,488.76178506126865
von_mises isotropic,rog_w,31.0,487.64233147106154,486.52011339512507,488.764549546998
von_mises isotropic,rog_w,32.0,487.6640416239679,486.5354689445577,488.79261430337806
von_mises isotropic,rog_w,33.0,487.6787387144143,486.5588390178423,488.7986384109863
von_mises isotropic,rog_w,34.0,487.69991196719127,486.57803618558415,488.8217877487984
von_mises isotropic,rog_w,35.0,487.716860373791,486.5918457232041,488.84187502437794
von_mises isotropic,rog_w,36.0,487.7169896020865,486.59574754621485,488.8382316579582
von_mises isotropic,rog_w,37.0,487.6522066806841,486.528343935622,488.77606942574624
von_mises isotropic,rog_w,38.0,487.6675608600287,486.53273736933176,488.8023843507256
von_mises isotropic,rog_w,39.0,487.65476599707125,486.51171294609685,488.79781904804565
von_mises isotropic,rog_w,40.0,487.6975808527419,486.5492594166799,488.8459022888039
von_mises isotropic,rog_w,41.0,487.69993299969906,486.54200967647483,488.8578563229233
von_mises isotropic,rog_w,42.0,487.661854376892,486.4998241279191,488.8238846258649
von_mises isotropic,rog_w,43.0,487.6619092497414,486.4969057513091,488.82691274817375
von_mises isotropic,rog_w,44.0,487.68402456669503,486.5255421785396,488.8425069548505
von_mises isotropic,rog_w,45.0,487.6890043160975,486.5286857610771,488.8493228711179
von_mises isotropic,rog_w,46.0,487.6868125457259,486.53353249687615,488.84009259457565
von_mises isotropic,rog_w,47.0,487.694494947461,486.5340027974616,488.8549870974604
von_mises isotropic,rog_w,48.0,487.68845728519483,486.5225458883368,488.85436868205284
von_mises isotropic,rog_w,49.0,487.6566449393472,486.49125502232357,488.8220348563708
von_mises isotropic,rog_w,50.0,487.6324500757738,486.4601445440549,488.8047556074927
von_mises isotropic,rog_w,51.0,487.62356654899077,486.44764306186016,488.79949003612137
von_mises isotropic,rog_w,52.0,487.5749285188907,486.39871915230304,488.7511378854784
von_mises isotropic,rog_w,53.0,487.60946818843075,486.4365136587916,488.7824227180699
von_mises isotropic,rog_w,54.0,487.64388309756777,486.4669633620917,488.82080283304384
von_mises isotropic,rog_w,55.0,487.6226835469408,486.4522862260409,488.7930808678407
von_mises isotropic,rog_w,56.0,487.60789012756305,486.44186354363393,488.7739167114922
von_mises isotropic,rog_w,57.0,487.5718484758756,486.4078380278978,488.73585892385336
von_mises isotropic,rog_w,58.0,487.54720967059325,486.3861482444496,488.7082710967369
von_mises isotropic,rog_w,59.0,487.54709248671713,486.3894232611563,488.70476171227796
von_mises isotropic,rog_w,60.0,487.502504765534,486.34197348086064,488.6630360502074
von_mises isotropic,rog_w,61.0,487.49591946981536,486.3348053497073,488.6570335899234
von_mises isotropic,rog_w,62.0,487.5251482619222,486.3691048657171,488.6811916581273
von_mises isotropic,rog_w,63.0,487.532804837177,486.3739795701843,488.69163010416975
von_mises isotropic,rog_w,64.0,487.54302151631657,486.38220888529526,488.7038341473379
von_mises isotropic,rog_w,65.0,487.52659358052784,486.3721714370671,488.6810157239886
von_mises isotropic,rog_w,66.0,487.52166025608966,486.35341311502003,488.6899073971593
von_mises isotropic,rog_w,67.0,487.5065610470202,486.33170554986424,488.6814165441762
von_mises isotropic,rog_w,68.0,487.5163053958524,486.3361355636753,488.69647522802944
von_mises isotropic,rog_w,69.0,487.49045773763106,486.3079173966622,488.6729980785999
von_mises isotropic,rog_w,70.0,487.6132086922826,486.42649276681226,488.799924617753
von_mises isotropic,rog_w,71.0,487.6606821849428,486.4663136645906,488.855050705295
von_mises isotropic,rog_w,72.0,487.58646687667033,486.39568026857523,488.7772534847654
von_mises isotropic,rog_w,73.0,487.6024057788901,486.41673415295486,488.78807740482534
von_mises isotropic,rog_w,74.0,487.57977849403903,486.40154786190914,488.75800912616893
von_mises isotropic,rog_w,75.0,487.58011992056674,486.39768665571347,488.76255318542
von_mises isotropic,rog_w,76.0,487.5537183559305,486.36938302236933,488.7380536894917
von_mises isotropic,rog_w,77.0,487.5971153971178,486.4117277459034,488.7825030483322
von_mises isotropic,rog_w,78.0,487.5549116044393,486.3573866048098,488.75243660406886
von_mises isotropic,rog_w,79.0,487.55732047244686,486.3666469151358,488.74799402975793
von_mises isotropic,rog_w,80.0,487.5840209208129,486.3980263507886,488.77001549083724
von_mises isotropic,rog_w,81.0,487.56525201156217,486.3725160320158,488.7579879911085
von_mises isotropic,rog_w,82.0,487.53451368006813,486.33752386306236,488.7315034970739
von_mises isotropic,rog_w,83.0,487.5391519082392,486.3532348413369,488.7250689751415
von_mises isotropic,rog_w,84.0,487.5619144299558,486.3642149262384,488.75961393367317
von_mises isotropic,rog_w,85.0,487.4679297609055,486.2590262247537,488.6768332970573
von_mises isotropic,rog_w,86.0,487.4489098355383,486.21615761990597,488.68166205117063
von_mises isotropic,rog_w,87.0,487.38332940429433,486.1586099195338,488.6080488890549
von_mises isotropic,rog_w,88.0,487.3853534676932,486.1510033826033,488.61970355278316
von_mises isotropic,rog_w,89.0,487.4149091607992,486.16891894018204,488.66089938141636
von_mises isotropic,rog_w,90.0,487.4162482920996,486.1748831743594,488.6576134098398
von_mises isotropic,rog_w,91.0,487.38977973887216,486.1457075622145,488.6338519155298
von_mises isotropic,rog_w,92.0,487.4283073477155,486.1806578559196,488.67595683951134
von_mises isotropic,rog_w,93.0,487.42885780584004,486.1724211859507,488.68529442572935
von_mises isotropic,rog_w,94.0,487.4378559439031,486.17553108315394,488.7001808046523
von_mises isotropic,rog_w,95.0,487.43793955859815,486.1815278640235,488.6943512531728
von_mises isotropic,rog_w,96.0,487.37966963009495,486.11971412083375,488.63962513935616
von_mises isotropic,rog_w,97.0,487.3738644429462,486.1162438608137,488.63148502507875
von_mises isotropic,rog_w,98.0,487.33582241702686,486.08035431041156,488.59129052364216
von_mises isotropic,rog_w,99.0,487.3143573249249,486.0577822008408,488.57093244900904
von_mises isotropic,rog_w,100.0,487.30754531717446,486.05026156935713,488.5648290649918
von_mises isotropic,rog_w,101.0,487.2888507589575,486.0221313401494,488.5555701777656
von_mises isotropic,rog_w,102.0,487.2787306719754,485.99686159898613,488.56059974496463
von_mises isotropic,rog_w,103.0,487.30496367503736,486.02413862982735,488.58578872024736
von_mises isotropic,rog_w,104.0,487.2869003955366,485.9996486391544,488.5741521519188
von_mises isotropic,rog_w,105.0,487.2402243129461,485.9575755586254,488.5228730672668
von_mises isotropic,rog_w,106.0,487.3085522071426,486.0278890342214,488.5892153800638
von_mises isotropic,rog_w,107.0,487.31999797813324,486.033518311876,488.6064776443905
von_mises isotropic,rog_w,108.0,487.2555895788771,485.9647142670001,488.5464648907541
von_mises isotropic,rog_w,109.0,487.22471460795606,485.9302369166672,488.51919229924493
von_mises isotropic,rog_w,110.0,487.2355249040284,485.93447790909755,488.53657189895927
von_mises isotropic,rog_w,111.0,487.2266660476047,485.92747707882165,488.5258550163877
von_mises isotropic,rog_w,112.0,487.18946721075554,485.8853984854385,488.4935359360726
von_mises isotropic,rog_w,113.0,487.13062905997236,485.8242245247758,488.43703359516894
von_mises isotropic,rog_w,114.0,487.17333985643813,485.85739504275415,488.4892846701221
von_mises isotropic,rog_w,115.0,487.1770728270335,485.8540625441441,488.5000831099229
von_mises isotropic,rog_w,116.0,487.1535280747927,485.81926520597,488.4877909436154
von_mises isotropic,rog_w,117.0,487.1567535418084,485.8221383232307,488.49136876038614
von_mises isotropic,rog_w,118.0,487.1429327029156,485.805350484293,488.48051492153814
von_mises isotropic,rog_w,119.0,487.105444763161,485.76933183932005,488.441557687002
von_mises isotropic,rog_w,120.0,487.0958359683428,485.7570854541167,488.4345864825689
von_mises isotropic,rog_w,121.0,487.086183997626,485.7483856473861,488.4239823478659
von_mises isotropic,rog_w,122.0,487.09205266137457,485.75180827929665,488.4322970434525
von_mises isotropic,rog_w,123.0,487.0581372164885,485.71287650335523,488.40339792962175
von_mises isotropic,rog_w,124.0,487.04397134896317,485.69199575954354,488.3959469383828
von_mises isotropic,rog_w,125.0,487.0282337557395,485.6738123825157,488.38265512896334
von_mises isotropic,rog_w,126.0,487.03066590497076,485.6842680483497,488.37706376159184
von_mises isotropic,rog_w,127.0,487.0432579646776,485.69938105180984,488.38713487754535
von_mises isotropic,rog_w,128.0,486.9979247403385,485.6386396190649,488.35720986161203
von_mises isotropic,rog_w,129.0,486.9763787617875,485.6138833772056,488.3388741463694
von_mises isotropic,rog_w,130.0,486.9968926038798,485.6386446335345,488.3551405742251
von_mises isotropic,rog_w,131.0,486.9964016628725,485.6474486992842,488.34535462646073
von_mises isotropic,rog_w,132.0,487.04403207982506,485.69195750355334,488.3961066560968
von_mises isotropic,rog_w,133.0,487.04913579545695,485.6981145638972,488.4001570270167
von_mises isotropic,rog_w,134.0,487.038173393056,485.6891720473307,488.3871747387813
von_mises isotropic,rog_w,135.0,487.0161252922508,485.66724476975475,488.3650058147469
von_mises isotropic,rog_w,136.0,486.9786733160123,485.6206388371416,488.336707794883
von_mises isotropic,rog_w,137.0,486.94261020997675,485.57932971093237,488.3058907090211
von_mises isotropic,rog_w,138.0,486.92748128658286,485.5641774901312,488.2907850830345
von_mises isotropic,rog_w,139.0,486.9272620221924,485.56983320406056,488.28469084032423
von_mises isotropic,rog_w,140.0,486.9265237192338,485.5700124827222,488.2830349557454
von_mises isotropic,rog_w,141.0,486.9153256321004,485.5509432559951,488.2797080082057
von_mises isotropic,rog_w,142.0,486.89288011497587,485.5356339055964,488.25012632435534
von_mises isotropic,rog_w,143.0,486.86097232330235,485.5050924950841,488.2168521515206
von_mises isotropic,rog_w,144.0,486.8747577843455,485.50671606294463,488.24279950574635
von_mises isotropic,rog_w,145.0,486.85333806274036,485.4841366436468,488.2225394818339
von_mises random 0.5,rog_w,0.0,487.8105051609315,486.7652955691994,488.8557147526636
von_mises random 0.5,rog_w,1.0,487.7675239599832,486.70984829001554,488.8251996299508
von_mises random 0.5,rog_w,2.0,487.73634687007535,486.67814970436916,488.79454403578154
von_mises random 0.5,rog_w,3.0,487.7076931457626,486.653605491564,488.76178079996123
von_mises random 0.5,rog_w,4.0,487.700894299647,486.6525729742958,488.7492156249982
von_mises random 0.5,rog_w,5.0,487.69846947215626,486.64667841617285,488.7502605281397
von_mises random 0.5,rog_w,6.0,487.6742968409692,486.62254085035545,488.72605283158293
von_mises random 0.5,rog_w,7.0,487.65051646747963,486.58857917879016,488.7124537561691
von_mises random 0.5,rog_w,8.0,487.6344199305464,486.5602216364936,488.7086182245992
von_mises random 0.5,rog_w,9.0,487.62789928531134,486.55522511742896,488.7005734531937
von_mises random 0.5,rog_w,10.0,487.6985319885618,486.6247794284622,488.7722845486614
von_mises random 0.5,rog_w,11.0,487.71282968324226,486.6540413119181,488.77161805456643
von_mises random 0.5,rog_w,12.0,487.70276587620975,486.64681121471864,488.75872053770087
von_mises random 0.5,rog_w,13.0,487.7082481216744,486.65029352561885,488.7662027177299
von_mises random 0.5,rog_w,14.0,487.6538571047208,486.5926161308329,488.7150980786088
von_mises random 0.5,rog_w,15.0,487.63244100177866,486.5627885886639,488.7020934148934
von_mises random 0.5,rog_w,16.0,487.5868747437643,486.51127187185546,488.6624776156732
von_mises random 0.5,rog_w,17.0,487.5928169490188,486.51541363058726,488.67022026745036
von_mises random 0.5,rog_w,18.0,487.5903875971499,486.49354227542926,488.68723291887056
von_mises random 0.5,rog_w,19.0,487.57635649976123,486.47922512549087,488.6734878740316
von_mises random 0.5,rog_w,20.0,487.54630673105027,486.4433725975512,488.6492408645493
von_mises random 0.5,rog_w,21.0,487.61574807041524,486.50180710209213,488.72968903873834
von_mises random 0.5,rog_w,22.0,487.57997519121955,486.46422671851104,488.69572366392805
